2019-05-04 02:59:28 DEBUG                  App - Приложение запущено
2019-05-04 02:59:28 DEBUG                  App - Создан объект utilities.xmlParcers.DomXmlParser@6e2c634b
2019-05-04 02:59:28 DEBUG                  App - Создан объект utilities.xmlParcers.StaxXmlParser@37a71e93
2019-05-04 02:59:28 INFO  utilities.xmlParcers.DomXmlParser - Парсирование xml документа при помощи DOM
2019-05-04 02:59:28 INFO  utilities.xmlParcers.DomXmlParser - CATALOG
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $6.94
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                032499
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Ужовник
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Erythronium americanum
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                4
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $9.58
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                041399
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Ветреница
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Anemone blanda
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                6
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                По большей части тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $8.86
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                122698
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Греческая Ветреница
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Anemone blanda
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                6
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                По большей части тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $9.16
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                071099
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Пчелиный Бальзам
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Monarda didyma
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                4
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $4.59
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                050399
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Бергамот
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Monarda didyma
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                4
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $7.16
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                042799
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Черноглазый Гибискус
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Rudbeckia hirta
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Годичный
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Свет
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $9.80
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                061899
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Лютик
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Ranunculus
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                4
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $2.57
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                061099
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Лютик
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Ranunculus
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                4
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $9.34
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                040399
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Бабочкина Травка
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Asclepias tuberosa
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Годичный
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Свет
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $2.78
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                063099
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Лапчатка
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Potentilla
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Годичный
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $7.06
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                052599
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Примула
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Oenothera
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                3 - 5
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Свет
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $6.56
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                013099
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Горечавка
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Gentiana
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                4
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Свет или тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $7.81
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                051899
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Голубая Горечавка
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Gentiana
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                4
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Свет или тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $8.56
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                050299
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Лестница Джейкобса
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Polemonium caeruleum
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Годичный
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                $9.26
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </PRICE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                022199
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </AVAILABILITY>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      </PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -      <PLANT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Греческая Валериана
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </COMMON>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Polemonium caeruleum
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </BOTANICAL>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Годичный
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </ZONE>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           <LIGHT>
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -                Тень
2019-05-04 02:59:28 INFO  utilities.xmlParcers.StaxXmlParser -           </LIGHT>
